artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
2,1834,7,22,1017,2,199884708,16,10,13,1,1,109,B,Minor,77,72,93,31,1,10,4
1,1860,2,16,2624,21,418467530,69,25,43,1,0,99,G#,Major,46,25,63,29,0,12,13
1,2135,1,1,30372,19,1842279312,253,49,5350,1,47,167,D,Major,64,5,74,1,0,33,28
1,2060,5,12,1190,0,38206217,0,0,0,0,0,103,G,Major,45,67,39,83,0,10,10
2,1907,3,23,7508,79,840136741,186,112,338,39,101,106,B,Major,73,80,74,40,0,13,4
1,2120,2,24,267,0,143780691,10,66,9,0,0,182,B,Minor,43,30,81,4,0,6,27
1,1963,1,1,21662,15,998389924,117,75,5411,0,533,180,A,Major,45,35,64,6,0,8,3
2,1840,5,26,20992,0,1803675014,81,42,2752,1,0,182,C#,Major,53,10,78,6,0,8,18
1,2193,10,4,788,2,100950774,26,18,32,1,0,89,E,Minor,66,35,69,14,0,12,5
1,1945,8,6,2457,0,132158090,16,81,39,0,0,123,A#,Minor,64,34,70,1,0,26,4
2,1901,7,23,1015,2,201830939,17,10,13,1,1,107,B,Minor,76,71,93,32,1,10,4
2,2224,3,18,3063,46,594184432,48,106,71,14,305,154,D,Minor,82,55,51,22,0,8,34
2,2028,9,3,5943,6,548674275,125,105,105,0,3,176,C#,Major,69,31,44,5,0,23,26
1,2052,12,1,1772,0,304154876,54,8,111,0,11,84,G,Major,39,8,28,56,0,9,3
1,2094,2,19,4963,4,1037873489,102,117,226,0,38,130,,Major,58,59,48,61,0,14,5
2,2090,3,4,455,11,159991458,8,14,12,2,32,103,D,Major,89,46,46,34,0,10,34
1,2147,2,4,2490,0,372070257,108,12,52,0,13,149,D,Minor,66,60,64,1,0,11,4
1,2139,7,22,2294,21,740274538,79,54,45,0,9,145,F#,Major,57,19,57,41,1,31,3
1,2205,11,15,7360,19,1043866243,54,20,2,0,,109,G#,Major,61,40,52,85,0,13,4
1,2180,1,7,32999,9,3270109837,30,0,7416,7,0,101,C#,Minor,82,90,71,61,0,10,8
2,2209,4,11,3957,0,1169490558,121,88,276,0,1,116,B,Minor,59,80,90,9,0,20,10
2,1950,1,1,18849,37,1193247499,115,75,1009,1,520,122,,Major,42,84,90,8,0,5,25
2,1931,5,18,6316,29,607593318,82,121,62,1,33,162,,Major,50,36,63,0,0,10,18
2,2013,3,19,8676,5,1297980120,231,94,460,3,10,110,,Major,60,67,78,3,0,10,3
1,1826,5,22,3254,4,780508259,23,48,107,0,45,155,F#,Major,36,34,48,80,0,8,13
2,2170,2,2,201,4,95451454,8,85,2,1,1,132,G,Minor,74,94,64,22,0,11,4
2,2115,4,24,911,4,62465926,19,13,29,0,40,125,G,Minor,82,33,64,20,0,10,4
1,2149,3,32,3825,0,742924995,42,42,271,0,0,111,G,Major,62,12,34,89,0,8,5
1,2121,4,26,3757,20,1165091008,45,110,62,1,33,112,C#,Major,67,45,69,2,0,9,3
1,1895,10,15,6476,0,448933171,94,1,291,0,0,137,C#,Major,41,68,22,89,0,18,4
1,2214,5,14,1142,0,41936033,0,0,0,0,0,101,G,Major,42,73,41,94,0,8,10
1,2110,7,18,2848,0,454544983,40,14,125,0,,75,,Major,66,62,45,19,0,12,8
1,2156,9,28,436,0,127238169,9,1,12,4,3,146,D,Major,90,77,55,51,0,16,6
1,1879,8,13,298,0,49089890,3,0,2,0,0,89,D,Major,74,79,57,6,0,14,6
2,1910,4,8,219,4,101746836,4,43,10,2,23,81,G,Minor,73,43,61,39,0,31,6
1,2147,1,1,19973,25,1283025329,73,49,3442,1,17,110,F,Minor,88,78,70,3,0,4,6
1,2120,4,1,7614,4,1244070556,117,41,131,0,48,181,A,Major,40,21,56,65,0,44,10
1,2117,11,9,855,0,69841130,3,16,2,0,0,137,F,Major,40,42,40,57,0,15,6
7,2222,1,14,1080,1,244746224,18,5,11,0,0,185,F,Minor,72,74,72,44,0,6,30
1,2125,2,17,1444,2,146175248,65,7,48,0,139,91,F,Major,61,70,71,8,0,34,3
1,2212,3,30,778,18,219756324,20,115,21,0,68,128,A,Minor,76,61,42,3,0,11,4
1,1970,2,16,735,11,326232412,16,38,12,1,1,204,G#,Major,56,85,48,42,0,7,4
3,2118,12,2,1602,0,185924227,12,20,12,0,2,88,G,Minor,46,22,62,19,0,18,27
2,1892,2,3,4776,38,155237642,150,91,100,13,37,131,F,Major,64,82,83,25,0,24,5
1,1832,6,23,4924,0,486535191,46,18,66,11,0,100,G#,Minor,92,80,61,35,0,9,15
2,1991,5,23,890,0,145382532,18,0,15,0,0,70,B,Major,78,61,53,84,0,11,34
1,1973,2,22,1083,33,197261783,15,28,32,5,0,81,,Major,55,55,44,93,0,15,43
2,2065,2,23,1517,0,157510113,30,19,36,2,0,90,,Major,61,32,82,42,0,40,6
2,1886,9,4,5132,0,433715591,31,129,7,0,4,141,D#,Major,37,16,60,2,0,36,10
1,2031,1,1,13026,118,1211878360,22,92,533,2,78,130,,Minor,49,42,42,13,2,10,3
4,1891,7,8,706,31,55871200,21,44,22,7,101,178,G#,Minor,68,53,85,16,0,40,7
1,2046,5,6,4296,0,420940286,74,14,91,0,17,144,G#,Minor,81,72,63,8,0,13,28
1,1929,5,13,1181,0,37821866,0,0,3,0,0,110,F,Minor,72,81,39,83,0,18,17
1,2061,13,8,8217,83,1126316127,201,149,149,12,171,84,G#,Major,64,41,72,5,18,15,4
1,2073,11,19,1943,0,164116751,44,33,49,12,4,143,G#,Minor,53,71,57,58,0,10,17
1,2098,3,11,4045,42,874921112,91,110,301,16,163,114,F,Minor,76,70,71,2,0,8,5
6,1873,2,25,870,0,123947673,35,41,30,0,0,114,A,Minor,82,77,72,12,0,9,15
1,2127,3,34,827,17,250252730,22,103,20,0,66,122,A,Minor,77,64,40,3,0,11,4
1,2210,12,13,8924,1,853586507,77,24,196,0,2,131,E,Minor,43,24,89,23,0,12,6
1,1881,1,1,31123,24,1870352009,137,94,2552,1,25,79,F,Major,54,43,50,16,0,24,3
1,1893,1,6,22861,20,1626883822,218,72,991,0,120,115,C#,Major,78,78,44,58,0,7,3
1,1936,6,15,419,33,15549770,37,30,33,1,24,130,C#,Major,60,44,80,0,0,36,4
1,1879,7,6,506,37,56550779,77,127,38,1,161,120,F#,Major,65,82,83,5,0,6,3
1,2000,8,15,149,4,150371111,5,6,1,1,19,128,G,Major,73,38,39,45,0,10,3
1,2190,5,19,2288,0,274470989,20,3,42,0,0,134,D#,Major,53,38,55,65,0,10,4
2,1860,8,5,5256,11,509131154,109,15,205,3,154,147,F#,Minor,58,19,71,1,0,14,5
1,2023,1,29,436,0,77467461,16,18,0,0,0,134,D,Major,69,75,84,8,0,8,4
3,2177,12,26,20179,0,557720236,134,16,1527,0,0,97,G,Major,79,81,76,3,0,35,4
3,2163,4,6,4100,65,193957193,146,106,211,11,790,129,G,Major,59,24,97,0,0,12,3
1,2122,12,7,14534,1,1401122740,236,74,521,2,5,100,G#,Major,74,53,77,2,0,9,5
1,2103,2,11,1993,4,156848114,80,29,60,10,420,110,G,Major,86,95,73,58,0,9,4
1,2001,1,1,12982,102,1357959366,24,106,579,2,70,124,,Minor,48,44,42,12,2,11,3
1,2010,5,20,2012,1,245332021,8,1,18,0,0,173,A,Major,69,99,46,29,0,17,21
2,2004,5,27,882,0,147261936,20,0,15,0,0,82,B,Major,85,67,54,90,0,12,34
1,1892,5,21,2948,3,389388589,31,10,80,0,0,123,D,Major,48,41,29,89,0,9,4
1,1926,5,3,2290,0,242705410,65,8,296,2,111,162,G,Major,49,23,64,5,0,43,3
2,2222,9,26,1560,0,200199024,33,59,34,0,2,142,D,Minor,58,18,64,17,0,19,9
2,1848,5,15,4681,0,415809012,13,8,52,0,1,151,F,Minor,62,49,77,11,0,69,10
2,2109,5,33,9560,14,1225980289,160,105,353,8,0,173,D,Major,59,24,56,54,0,22,32
1,1846,7,19,583,4,187099251,13,19,13,0,0,112,G#,Major,63,34,58,14,0,22,41
2,2075,2,2,1058,0,140088507,35,1,30,0,0,121,G,Major,48,45,60,43,0,24,3
2,2222,5,6,1933,8,452635891,8,24,19,1,0,197,B,Minor,70,58,71,22,0,21,21
2,1864,12,20,17446,0,999557202,77,60,4066,0,0,76,F#,Minor,77,56,80,4,0,46,21
4,1940,6,2,1107,17,99267064,30,38,31,0,173,141,,Major,61,24,56,50,0,13,8
3,2041,5,21,1128,4,182232499,21,2,64,1,3,125,G#,Major,76,72,79,48,0,34,8
1,2041,1,1,36687,67,1721960797,216,0,3896,9,0,129,F,Minor,48,43,56,9,0,11,3
3,1895,5,7,4933,11,431214025,57,16,271,0,14,96,C#,Major,65,40,90,3,0,34,6
1,2187,3,7,6310,0,901889010,117,50,630,1,,68,A,Minor,45,25,35,75,0,14,4
1,1940,10,7,1574,5,240403103,82,71,358,1,204,123,D,Major,47,23,65,0,0,7,3
1,1880,5,21,2843,4,857438091,26,49,103,0,48,184,F#,Major,36,39,43,89,0,7,12
2,1832,12,5,85,0,128713633,12,102,0,0,52,102,A,Major,63,44,61,85,0,6,3
1,1840,4,19,15202,25,1194845255,28,80,596,1,1,147,,Major,53,21,91,0,0,8,5
2,1948,13,9,760,27,2956,19,100,21,8,66,162,A#,Major,54,71,63,20,0,10,4
1,2071,2,15,300,0,182402938,9,19,7,0,9,93,,Major,71,56,58,47,0,7,4
1,2081,1,5,184,0,895097569,0,0,5,0,0,73,F,Minor,42,24,45,38,0,22,3
1,1958,11,18,1635,2,291113035,17,12,14,0,0,128,,Major,67,49,72,31,0,9,43
1,1981,1,30,541,0,156826871,30,77,67,0,0,136,F,Minor,98,98,82,17,0,7,5
1,1904,1,7,753,0,33874930,0,1,2,0,0,121,,Major,40,51,95,10,0,4,28
1,2058,5,15,1900,0,161174377,71,9,112,0,38,155,A,Major,66,24,53,18,0,17,5
3,2220,9,25,903,0,1247824803,8,8,8,2,0,74,G,Major,69,50,77,25,0,40,21
3,1956,10,5,4863,0,354347014,64,39,73,0,0,90,D,Major,59,82,63,6,0,35,4
2,2011,6,30,2794,0,245348033,14,49,47,0,3,96,F#,Minor,62,34,42,36,0,39,14
3,1873,11,19,925,20,350705231,11,85,32,0,22,110,,Major,71,34,87,15,0,43,4
1,1915,5,6,4877,0,415245904,79,13,96,0,18,164,G#,Minor,81,67,57,7,0,13,28
1,1878,9,17,3866,13,481634395,71,26,47,0,0,138,B,Major,50,4,54,6,0,6,3
1,2149,12,9,790,0,67991293,14,20,0,0,0,153,F,Major,69,75,68,26,0,11,13
1,2073,7,27,2092,0,398774259,21,0,35,0,0,75,,Major,41,12,56,7,0,21,3
2,1992,6,1,314,7,11769159,5,2,28,2,60,133,B,Minor,84,66,61,38,0,12,26
2,2148,3,15,1972,39,243968504,26,85,27,5,79,152,D,Major,62,14,72,4,0,10,4
2,1842,11,4,1795,2,204038227,26,53,10,0,103,139,G,Major,76,19,68,1,0,15,5
1,2068,6,15,16091,0,2274371276,198,37,780,0,5,89,B,Minor,40,21,51,40,0,31,22
2,1915,6,30,6641,32,1429116656,187,101,309,3,5,160,G,Major,81,47,63,16,0,12,35
1,2104,11,21,9011,0,248688214,126,55,213,0,0,117,D#,Major,35,32,70,40,0,8,5
2,2029,5,12,1569,0,70337629,4,1,5,0,0,104,B,Major,60,56,72,29,0,9,36
1,2057,11,13,8883,0,870267038,226,101,417,0,,140,G,Major,51,55,59,5,0,30,17
2,2113,9,20,8402,46,1287314857,196,115,298,26,140,128,D,Major,64,25,44,1,0,28,8
1,2011,5,21,1840,0,180367676,7,1,16,0,0,181,F,Major,60,89,65,39,15,18,3
1,2143,10,8,2380,0,332924331,39,2,11,0,14,120,A,Minor,68,38,43,13,0,10,41
1,2049,12,6,14792,1,1369444544,266,71,471,2,5,105,G#,Major,61,55,80,2,0,10,5
2,1873,10,1,5331,24,299600017,198,106,160,18,65,124,G#,Major,76,68,76,8,0,16,10
1,1991,8,22,20121,32,857461427,123,71,256,1,36,172,A,Major,55,52,57,70,0,38,11
1,2186,5,14,16008,6,1720153047,267,60,442,1,,173,F#,Minor,61,64,69,28,0,11,19
1,2212,5,21,3224,4,838424469,25,44,111,0,48,170,F#,Major,43,39,48,80,0,8,12
2,2175,12,28,1555,11,360919029,22,4,16,1,3,96,C#,Minor,72,83,79,49,0,10,29
1,1986,1,1,21436,13,1177750167,322,70,1277,9,19,157,G,Major,63,92,74,5,0,39,17
1,2196,9,1,1227,0,339437700,20,98,44,0,2,119,A,Major,74,84,81,9,0,9,7
1,1905,9,8,9224,31,1362428856,236,74,513,20,,135,D,Major,72,78,87,28,0,4,9
1,2158,1,1,7172,0,1101276827,136,17,450,0,7,135,E,Minor,75,43,66,19,0,16,9
1,1826,1,7,885,0,55840945,1,8,6,0,0,86,A,Minor,24,10,47,58,0,52,5
2,2035,3,16,1970,39,268878116,28,95,27,5,83,148,D,Major,67,13,75,4,0,11,4
1,1993,7,15,412,34,13313301,36,33,33,1,27,150,C#,Major,58,51,70,0,0,36,4
1,2118,9,2,960,0,138536861,10,1,9,0,0,138,E,Minor,73,25,71,8,0,56,24
1,2149,1,29,1687,0,116229014,111,44,121,1,60,167,F#,Minor,57,60,68,14,0,19,25
2,1979,1,1,20900,0,638317186,81,15,1519,0,3,132,G#,Major,99,66,77,9,0,18,8
1,2000,5,19,3300,3,365950753,28,10,72,0,0,115,D,Major,53,42,30,89,0,10,4
1,2054,8,7,6727,0,403940460,185,69,328,0,0,122,G#,Major,80,58,77,2,0,11,5
1,2070,3,19,14007,18,849692626,65,88,858,2,117,97,F,Major,40,18,43,2,49,10,3
1,1978,7,8,648,40,57622331,23,89,28,13,190,102,F,Major,63,25,74,38,0,11,4
1,1882,1,1,1050,0,345572156,90,37,5,0,0,105,C#,Minor,65,91,82,13,0,14,3
2,1954,5,27,378,2,65239756,1,0,9,0,0,115,F#,Minor,66,33,38,74,0,11,3
2,1945,12,18,3922,35,544975997,44,76,77,13,190,184,F#,Minor,72,59,71,5,0,9,6
1,2173,1,19,4352,0,514230747,114,6,81,1,1,181,F#,Major,69,97,57,12,0,9,32
1,2149,9,20,2352,2,329027416,8,19,21,0,1,117,D,Major,72,37,42,42,0,12,6
3,1903,8,3,4771,0,644629602,46,44,49,0,3,134,F,Minor,91,23,34,13,0,7,30
1,2203,5,2,666,0,239091734,18,78,9,0,0,99,G,Major,79,44,59,5,0,12,13
1,2200,9,21,8116,98,809139353,119,225,135,11,580,163,A,Major,53,58,75,10,0,12,14
2,1936,13,2,423,0,78702783,2,2,6,0,2,85,F,Minor,33,55,57,83,0,46,6
2,1862,2,22,23153,19,2312633858,369,185,2936,3,33,108,B,Minor,66,45,69,3,0,18,4
2,1907,2,29,4472,22,793403247,57,42,108,0,0,84,C#,Major,74,58,80,3,0,9,5
1,1887,3,18,1127,9,114756265,19,9,14,0,6,80,F,Minor,63,71,52,4,0,16,19
1,2181,9,16,475,10,234888224,2,138,12,0,1,119,G,Major,100,58,67,7,0,59,11
2,2113,2,25,423,12,101387937,10,15,14,3,1,132,F#,Major,77,68,75,37,0,11,28
1,1968,12,13,7920,1,744787952,88,24,201,0,2,132,E,Minor,42,26,80,21,0,13,6
1,1898,9,15,713,6,189943952,2,4,6,0,0,78,F,Minor,59,34,47,30,0,13,9
1,2042,3,24,1276,0,182702466,21,1,16,0,0,164,G#,Major,50,44,80,1,0,18,5
2,2121,4,19,1095,0,105008427,36,63,29,0,0,108,A,Minor,58,11,53,1,0,53,3
1,1861,6,19,4243,41,443237859,61,43,174,1,11,130,F#,Major,97,93,52,37,0,41,27
1,1965,11,16,7357,18,1028468660,55,21,2,0,,110,G#,Major,63,37,49,84,0,13,4
1,1953,13,13,7304,0,958863543,122,25,244,0,8,103,E,Major,58,6,25,79,0,10,3
1,2003,6,10,6795,6,1020518150,110,43,148,3,29,167,G#,Major,46,26,30,87,0,14,5
1,2017,2,7,774,10,270630153,24,19,15,1,4,132,G#,Minor,76,71,66,4,0,14,4
1,1979,8,17,153,4,142574338,5,6,1,1,18,144,G,Major,73,33,39,44,0,10,3
1,1947,11,5,1740,9,1457158866,0,0,387,0,0,149,F,Major,72,84,73,6,0,28,5
1,1940,3,26,1293,0,166171993,21,4,48,0,1,95,D#,Minor,64,97,91,6,0,32,4
1,1872,7,9,845,0,201201491,40,9,26,1,1,125,D#,Major,76,30,42,79,0,8,37
1,2130,5,13,1447,0,40334476,1,0,4,0,0,76,G,Major,42,65,36,70,1,52,41
1,1940,9,1,1095,0,316842443,21,93,43,0,2,122,A,Major,74,90,99,8,0,8,7
1,1834,5,20,339,73,69513490,8,100,5,0,57,110,C#,Major,73,65,74,27,0,11,15
1,2201,3,32,31755,1,1947329358,295,105,1351,0,5,153,C#,Minor,83,46,65,0,0,10,12
2,2074,1,1,41185,0,1358505420,235,126,6588,1,,140,,Major,87,68,57,58,0,9,4
1,1924,6,18,5055,0,182166924,60,86,56,0,11,137,E,Minor,47,5,74,11,2,15,5
2,2166,4,26,857,0,173444719,17,0,8,0,0,92,,Major,65,30,98,25,0,10,8
1,2164,5,12,219,4,194883603,16,5,0,0,6,125,,Major,50,13,42,75,0,11,3
1,1974,7,8,92,15,34099201,20,47,6,1,0,117,G,Major,64,51,85,0,0,17,4
1,1950,11,31,605,13,281319874,31,3,10,0,0,95,G#,Major,76,62,79,5,2,11,6
1,1842,8,10,1242,2,286321330,29,2,5,0,6,76,F#,Major,59,83,66,40,0,6,4
2,1946,1,1,18977,0,618741597,84,15,1598,0,3,143,G#,Major,93,67,73,8,0,18,8
1,1822,7,11,723,0,301697067,5,144,18,0,3,69,G#,Major,71,66,86,2,0,4,16
2,1893,5,6,6179,38,1216939190,71,110,101,13,25,76,D#,Minor,59,28,66,8,0,52,4
1,1918,5,22,3547,0,641622825,11,0,65,0,0,152,A#,Minor,75,75,57,22,0,7,14
2,2061,10,20,978,0,279790927,15,5,22,0,0,81,D,Major,64,80,68,27,0,13,5
1,2009,12,17,1561,0,234344053,41,65,94,0,23,78,A,Major,80,92,67,6,0,8,12
3,1866,3,5,14880,0,1164694967,225,133,539,0,10,134,F,Major,63,73,68,19,0,9,3
1,2127,5,6,904,1,309667927,8,11,9,0,0,199,F,Minor,49,40,52,67,0,11,6
1,2181,9,20,3912,6,474699201,147,21,129,3,15,137,A#,Major,76,84,53,34,0,8,7
2,2007,3,29,1384,0,85791082,23,0,17,0,31,74,G#,Major,71,84,62,51,0,20,31
1,1980,11,10,2490,31,453922978,3,77,22,1,53,98,F#,Minor,61,46,50,17,0,8,5
1,1962,11,4,3489,0,300446263,21,81,132,0,2,79,E,Minor,52,20,47,84,67,11,3
1,1871,4,17,6693,0,1275723388,162,18,297,0,1,123,E,Major,70,7,35,73,0,8,5
1,1882,5,15,268,4,171725072,4,97,0,0,7,85,B,Minor,66,51,78,19,0,10,18
2,1952,5,29,29948,0,2704171389,301,159,2185,0,48,91,G#,Major,78,65,53,44,0,11,3
1,1908,4,7,1090,0,101077219,33,9,14,0,1,159,D,Major,66,20,64,2,0,10,35
1,2190,2,32,1171,0,308121862,12,1,15,0,1,87,C#,Minor,80,75,73,21,0,25,4
1,2058,1,1,35086,61,1633071372,241,0,4002,10,0,130,F,Minor,47,39,64,8,0,10,3
1,2029,10,28,3254,0,272578586,123,29,204,1,37,186,A,Major,25,16,32,91,0,14,3
1,1850,2,14,862,2,155682885,12,54,51,1,33,103,D,Major,67,56,71,60,0,73,5
1,2032,5,21,1513,0,122586741,40,0,24,0,0,161,F,Minor,75,28,55,15,83,12,5
1,2135,1,1,3804,0,404535596,64,26,272,3,736,102,A,Minor,55,47,69,2,0,12,3
2,1804,5,24,23232,0,1707185845,75,42,2675,1,0,158,C#,Major,54,10,85,7,0,8,18
1,1858,11,1,3514,0,479497543,21,3,10,0,0,139,D,Major,54,95,90,49,0,35,4
1,2214,3,24,401,19,186268083,4,74,5,0,5,121,G,Major,57,32,79,0,0,36,4
1,2176,12,10,1047,0,90102493,5,31,1,0,0,149,C#,Major,61,32,70,48,18,20,6
4,2155,5,21,257,8,83955252,6,10,24,1,70,133,D#,Minor,79,71,47,72,0,13,7
1,2215,1,7,847,0,56061871,1,9,6,0,0,84,A,Minor,29,10,44,68,0,47,5
1,1897,6,15,2425,64,62859931,0,0,119,18,0,140,G,Minor,64,89,85,13,20,9,4
1,1907,10,22,3132,9,463439075,73,28,81,5,26,121,B,Minor,81,90,89,9,0,14,3
2,2011,9,20,2931,2,594300734,62,13,151,0,40,116,D,Major,80,36,69,13,0,9,10
1,1984,10,22,2005,0,263884482,12,8,16,0,0,80,E,Minor,79,15,28,18,0,12,41
2,1899,5,21,4775,6,1114683714,93,43,131,0,,161,D#,Major,28,12,34,69,0,13,5
1,2129,12,24,3223,3,465655189,27,3,50,0,1,141,D,Major,75,55,92,27,0,14,22
2,2029,3,17,3067,50,709173477,35,236,41,13,430,157,F,Minor,70,77,70,48,0,8,3
1,2010,5,19,3155,51,301532217,90,142,89,16,402,155,A,Minor,69,25,85,14,68,12,6
2,1933,11,10,4948,0,277960195,149,10,160,4,68,115,,Major,72,45,74,11,0,20,10
1,2160,12,13,8378,1,860959815,90,26,217,0,2,139,E,Minor,44,26,83,22,0,13,6
1,2090,6,14,14122,0,2067820196,196,32,772,0,5,92,B,Minor,43,23,45,38,0,34,22
1,2128,3,25,1305,11,163130120,57,92,32,0,428,101,G#,Major,66,72,58,20,0,11,3
2,1823,11,4,1498,0,145848101,21,7,15,0,0,140,G#,Minor,86,22,55,1,0,6,30
1,2011,8,15,1446,18,482691869,52,123,66,0,2,102,,Major,75,74,69,0,0,18,4
2,1978,11,4,9320,6,684957800,248,103,243,0,5,122,G,Minor,70,46,78,3,0,9,4
1,2039,6,21,5628,57,162195778,155,155,2908,23,1363,110,D,Major,89,43,71,38,53,27,7
1,1844,4,14,3547,100,367013690,81,157,190,25,1232,138,D,Minor,56,30,44,90,0,10,3
2,2061,11,30,1719,11,405882694,21,4,15,1,3,94,C#,Minor,66,78,82,50,0,9,33
2,2164,11,22,7914,18,670916150,120,184,305,2,,132,,Minor,51,18,69,0,0,12,4
2,2195,11,11,723,4,203291882,24,3,0,0,0,103,C#,Major,54,66,62,14,0,33,8
1,2020,7,31,2773,0,187530858,38,45,36,0,0,110,A#,Minor,58,45,68,0,0,17,10
1,1984,1,1,19043,14,1541206485,84,0,2884,0,0,110,F,Major,65,48,89,1,0,9,5
1,2036,6,10,733,0,326502540,5,141,17,0,3,83,G#,Major,70,73,74,2,0,4,18
1,1861,12,17,21840,35,2355866024,477,107,1323,13,,92,,Major,55,51,76,13,0,31,5
2,1822,10,19,672,15,237939691,19,63,18,5,57,100,B,Major,75,93,58,51,0,5,2
1,2026,4,13,3369,99,423927914,78,160,176,26,1194,139,D,Minor,50,30,40,84,0,10,3
1,1823,6,22,4089,0,925448984,22,0,402,0,0,129,B,Minor,69,55,70,14,0,31,4
3,1978,5,13,2475,0,93214391,9,0,8,0,0,127,G#,Major,58,64,68,55,0,33,50
3,1986,9,30,2786,0,541261502,44,2,61,0,,124,G#,Major,63,45,64,47,8,5,6
2,1881,12,4,9101,6,591012829,240,109,254,0,5,124,G,Minor,77,43,81,3,0,10,4
2,2169,8,2,2102,0,376511713,98,13,39,0,0,98,G#,Major,81,53,79,9,0,13,9
1,2001,5,13,7827,83,1045456927,248,138,473,40,299,142,,Major,70,79,89,10,0,6,5
1,1960,5,20,2879,47,286678154,77,144,89,16,441,149,A,Minor,69,24,82,15,61,10,6
2,1875,12,18,638,1,137652767,0,0,30,0,,122,D#,Minor,46,13,68,0,0,9,4
2,1961,3,23,2768,1,317638028,56,3,29,0,0,90,G,Major,88,57,88,9,0,11,5
1,1875,10,4,1027,0,92289363,8,5,2,0,0,141,F,Minor,93,42,45,4,0,37,29
1,2028,5,13,3684,0,161882877,20,11,32,0,0,95,A#,Minor,77,44,47,40,0,12,21
2,1834,5,4,744,14,119132219,29,18,72,4,177,142,B,Major,94,56,101,53,1,9,5
1,2165,2,10,1898,4,169154997,77,26,60,9,449,123,G,Major,85,91,68,60,0,9,4
1,2078,9,9,47844,9,1823819621,266,126,12730,4,172,114,C#,Major,56,67,83,0,0,12,7
2,1864,3,9,5207,52,229459800,164,112,260,9,582,142,A,Major,69,31,93,4,4,8,4
1,2069,7,13,6849,0,922069361,164,11,570,19,,110,E,Major,65,42,53,27,0,36,5
1,1850,12,6,5469,0,919113198,80,81,184,0,12,91,B,Major,76,17,43,23,4,37,7
1,1998,2,19,11013,7,939290642,74,50,178,0,10,165,F#,Major,55,80,72,48,0,11,5
1,2090,2,13,908,2,138001765,11,52,47,1,30,102,D,Major,69,51,71,56,0,84,5
2,2092,12,21,3717,36,625651050,45,75,83,13,211,167,F#,Minor,74,57,66,5,0,10,7
1,1837,12,7,742,0,44832783,0,8,2,0,0,138,B,Major,41,36,68,80,0,37,7
1,1865,1,28,1883,0,120087435,100,40,116,1,58,165,F#,Minor,60,57,62,13,0,19,28
1,2091,7,25,7831,21,589441345,23,85,64,1,46,91,F,Major,55,41,61,53,0,10,3
3,2221,5,12,4800,0,249761000,36,13,29,0,0,99,C#,Minor,78,38,70,35,0,16,27
1,1940,5,12,1034,0,38017910,0,0,0,0,0,104,G,Major,47,72,41,96,0,9,9
1,2034,1,1,11646,111,1293503853,24,101,571,2,78,142,,Minor,45,48,44,12,2,10,3
2,1975,5,6,2894,4,599451822,41,59,34,3,34,97,A,Major,79,43,75,2,0,25,9
2,2162,7,24,13384,0,1936459558,301,45,701,0,,148,D#,Minor,75,86,76,2,0,5,6
1,2219,10,3,1065,0,155257421,10,0,15,0,1,105,G,Major,98,79,79,14,26,31,6
1,2203,1,1,6728,0,1118987472,144,17,469,0,7,137,E,Minor,79,51,70,19,0,15,9
1,2201,3,18,5809,7,1301693436,81,1,217,0,2,90,F,Major,50,26,42,57,0,29,3
1,2053,12,17,4599,0,442220765,109,7,209,0,0,88,C#,Major,51,54,80,10,0,3,5
1,2015,5,3,2580,0,257932071,66,9,249,2,96,151,G,Major,53,20,68,5,0,45,3
1,2172,4,8,1594,3,110263783,43,5,47,0,19,100,F,Major,43,33,39,53,0,36,5
2,2064,11,1,533,10,297406039,10,79,7,3,15,143,G#,Major,71,86,60,41,0,13,14
1,1888,3,7,7013,0,1021244837,113,43,572,1,,68,A,Minor,46,25,33,74,0,13,4
1,1823,11,8,2293,0,355427027,39,2,11,0,15,119,A,Minor,71,36,50,12,0,10,42
1,1861,3,16,1867,48,128913299,52,98,69,1,0,95,F#,Minor,52,17,36,68,9,11,3
2,2029,6,24,198,11,57100904,19,108,8,1,75,133,A,Minor,81,78,61,35,0,16,4
1,1842,1,20,5805,33,726400510,42,16,51,1,2,101,A#,Minor,89,77,54,9,0,5,8
2,1990,9,21,1471,0,204890256,43,6,14,0,4,86,D,Minor,76,39,78,30,0,13,6
2,1961,1,1,16068,36,1203070963,114,81,994,1,479,129,,Major,51,86,91,8,0,5,25
1,1892,1,27,1253,0,136725863,55,4,46,0,0,109,B,Minor,64,51,43,74,0,12,3
1,2208,8,1,24544,0,2214073955,314,129,4338,2,79,128,G#,Major,42,32,25,85,0,12,3
1,1952,4,20,1948,0,171884152,4,2,49,0,0,89,E,Minor,74,32,43,77,25,11,3
1,2158,1,1,27051,10,812424606,114,24,617,0,4,134,A#,Minor,95,53,56,3,0,17,23
2,1852,7,14,500,135,141138379,41,266,47,9,790,118,B,Major,87,91,85,31,0,7,4
1,2127,10,3,936,0,92874994,66,13,36,1,0,156,A,Major,65,25,38,57,0,8,3
1,1918,3,29,11937,10,1377269614,138,5,640,0,0,152,B,Minor,34,49,76,0,0,9,4
